negatives
"('P04181', 'P01889')"
"('Q9BVJ6', 'Q15669')"
"('P42025', 'Q9NZ32')"
"('P10398', 'P00966')"
"('P62979', 'P98175')"
"('Q9UJX5', 'Q9H1A4')"
"('P51959', 'O14976')"
"('O96013', 'Q32MK0')"
"('P23528', 'P61981')"
"('Q13535', 'Q14683')"
"('P20226', 'P42858')"
"('Q92854', 'P08575')"
"('O43639', 'P54259')"
"('Q9H8N7', 'P31946')"
"('P48643', 'P68133')"
"('P20073', 'P62879')"
"('Q9UD71', 'Q12972')"
"('P27986', 'Q9P1A6')"
"('P41221', 'Q9UP38')"
"('Q12933', 'P60709')"
"('Q92731', 'P0CG48')"
"('P06748', 'P62805')"
"('Q15424', 'Q16543')"
"('P61204', 'Q9NRD5')"
"('A8K6C2', 'P08887')"
"('P12956', 'A1L0T0')"
"('O95477', 'P46939')"
"('P37840', 'O75821')"
"('Q13263', 'P01106')"
"('Q9HCK5', 'P62829')"
"('P04406', 'O14980')"
"('Q9Y243', 'Q9H7J1')"
"('P60763', 'Q7L576')"
"('P84103', 'P22626')"
"('Q16623', 'Q01959')"
"('P01106', 'Q9NYL4')"
"('Q8IZL8', 'Q13573')"
"('P52272', 'O43670')"
"('Q13315', 'P40763')"
"('P21796', 'P60520')"
"('Q07889', 'P08648')"
"('O95104', 'O75554')"
"('O43306', 'P54253')"
"('Q7Z434', 'O94826')"
"('P09919', 'P08887')"
"('P49321', 'P01889')"
"('P61254', 'P62899')"
"('Q92988', 'P27986')"
"('Q9BV57', 'P50281')"
"('Q13616', 'P67809')"
"('P61981', 'O75122')"
"('Q9NP98', 'O43707')"
"('P41595', 'P29992')"
"('Q9NWF9', 'P58753')"
"('P12956', 'Q9NUW8')"
"('P40425', 'Q9UQB8')"
"('Q15796', 'Q8N6I1')"
"('Q9UBW8', 'O75674')"
"('Q99708', 'O60934')"
"('P27986', 'P07332')"
"('Q66LE6', 'Q9NPF5')"
"('P52272', 'O95819')"
"('P01106', 'P24666')"
"('O00268', 'Q16514')"
"('Q9H6E5', 'Q10570')"
"('Q9NSA1', 'P09619')"
"('Q9UBU8', 'Q09472')"
"('Q14315', 'P17301')"
"('Q86TJ2', 'O75529')"
"('P50150', 'Q01668')"
"('P24864', 'Q9NYG5')"
"('P49841', 'P10071')"
"('P04275', 'P53708')"
"('P27348', 'O75494')"
"('Q14161', 'Q9Y2X7')"
"('Q9UQM7', 'O60503')"
"('Q8IXJ6', 'O43524')"
"('Q99459', 'Q13547')"
"('P0CG48', 'Q8NFZ5')"
"('P78371', 'Q13573')"
"('P16035', 'P30084')"
"('P54259', 'P61964')"
"('Q9HAV7', 'Q00005')"
"('P03973', 'O15162')"
"('P35626', 'P08588')"
"('Q6ZSY5', 'Q9NZT1')"
"('P56556', 'O00217')"
"('Q99496', 'P35226')"
"('Q13188', 'Q9H492')"
"('P62314', 'Q9UHI6')"
"('Q13535', 'Q9NTJ3')"
"('P06239', 'Q9HD43')"
"('Q5TCZ1', 'Q13444')"
"('P48047', 'Q9Y4K3')"
"('P23508', 'P56537')"
"('Q96MF7', 'Q96SB8')"
"('O75886', 'P0CG48')"
"('P27540', 'O14980')"
"('O94916', 'P05181')"
"('P41220', 'P12956')"
"('Q9H840', 'Q9UHI6')"
"('5512', 'Q9Y243')"
"('P04637', 'Q15102')"
"('P49841', 'O95996')"
"('P32856', 'P61764')"
"('P62945', 'P46776')"
"('Q9BQ66', 'Q9P2R6')"
"('Q9UGL9', 'Q12873')"
"('Q16690', 'Q16539')"
"('Q96KR7', 'Q16659')"
"('P03891', 'O43677')"
"('Q13547', 'Q6W2J9')"
"('Q01813', 'P01889')"
"('P31946', 'P49674')"
"('Q8TD86', 'Q93100')"
"('Q96S21', 'Q15369')"
"('P18031', 'O43561')"
"('Q9UHC7', 'Q9GZQ8')"
"('Q9Y5P8', 'Q02641')"
"('P56545', 'Q9H8T0')"
"('O43524', 'Q16665')"
"('Q14527', 'Q149N8')"
"('O95490', 'Q9Y566')"
"('P15498', 'Q8IZP0')"
"('P54252', 'P29466')"
"('P09601', 'Q12906')"
"('P01892', 'P43630')"
"('P55198', 'P53567')"
"('P22362', 'P46092')"
"('O14818', 'P28066')"
"('Q7L5D6', 'P20962')"
"('Q14197', 'Q6P1L8')"
"('Q8TDY8', 'P02768')"
"('P15311', 'Q9UFF9')"
"('Q8N357', 'Q9NPH0')"
"('Q9BPZ7', 'Q6R327')"
"('Q08211', 'P52565')"
"('P51610', 'Q99879')"
"('O94874', 'Q9Y2Q3')"
"('Q96RG2', 'O75925')"
"('P43403', 'Q92529')"
"('O15042', 'Q96I25')"
"('O15551', 'P56746')"
"('Q13216', 'P32780')"
"('Q9BXR0', 'Q7L5N1')"
"('P10644', 'P62993')"
"('Q16649', 'Q68CJ9')"
"('Q9Y6J9', 'Q16531')"
"('Q15796', 'P62979')"
"('P25205', 'Q7L590')"
"('P62917', 'P83731')"
"('O95793', 'P63000')"
"('Q9Y4K3', 'P55769')"
"('Q15717', 'O75293')"
"('Q00653', 'Q3ZCQ8')"
"('Q9UKV8', 'P53621')"
"('O14610', 'Q8NFM4')"
"('P21675', 'P61244')"
"('P62136', 'P13807')"
"('P39023', 'P42766')"
"('Q99459', 'P35579')"
"('Q13261', 'P31785')"
"('O75899', 'P04899')"
"('Q13573', 'Q06587')"
"('P49711', 'O43187')"
"('P01106', 'P21796')"
"('Q16619', 'P01589')"
"('Q02363', 'Q02548')"
"('P30679', 'P25025')"
"('Q92636', 'Q9H492')"
"('Q13153', 'P04049')"
"('Q99877', 'Q71UI9')"
"('Q96QB1', 'P61587')"
"('Q9Y4K3', 'O00231')"
"('P15391', 'P13164')"
"('P10071', 'Q86VH2')"
"('P40259', 'P51451')"
"('Q96BA8', 'P53567')"
"('Q15906', 'P17480')"
"('Q13415', 'P33993')"
"('Q13564', 'Q15843')"
"('Q9Y6K9', 'Q86UA6')"
"('P63104', 'Q92616')"
"('Q7L5N1', 'P30519')"
"('Q9H1J1', 'Q9H1B4')"
"('O75815', 'P04626')"
"('Q5JQF8', 'P15170')"
"('Q8WUI4', 'Q9P0M6')"
"('P27695', 'P01100')"
"('P07737', 'Q07889')"
"('Q05516', 'P10721')"
"('Q99836', 'P41182')"
"('Q6DKK2', 'Q86YV9')"
"('Q8IZI9', 'P78552')"
"('Q15831', 'Q9UGI9')"
"('Q9NYR9', 'P04183')"
"('Q9Y2J2', 'O00182')"
"('P42574', 'P51124')"
"('Q9UM73', 'P11387')"
"('Q13029', 'P06400')"
"('Q13191', 'P36542')"
"('P40424', 'P52945')"
"('P24821', 'P18084')"
"('O43242', 'Q9P2S5')"
"('P29144', 'P30480')"
"('P51684', 'P49407')"
"('Q9H324', 'Q16637')"
"('Q9UI08', 'Q9UGI8')"
"('406947', 'Q9BZW5')"
"('P62987', 'Q99942')"
"('P19174', 'P10721')"
"('Q05516', 'Q9C0J8')"
"('Q14318', 'P07900')"
"('P35626', 'Q8NH92')"
"('P04156', 'Q15223')"
"('P30450', 'Q8N109')"
"('Q9UKW4', 'P46940')"
"('Q15835', 'P46092')"
"('Q9P2H0', 'Q9ULJ1')"
"('P13569', 'Q9UBY0')"
"('Q9HB71', 'O60907')"
"('P18146', 'Q9Y5R6')"
"('Q9BXR5', 'Q11130')"
"('P32121', 'Q96NX5')"
"('Q9P107', 'Q8IXI1')"
"('Q13464', 'Q13203')"
"('Q9H492', 'Q15139')"
"('Q13315', 'Q9P0K8')"
"('Q01970', 'Q9BYG4')"
"('O75044', 'P63000')"
"('Q9NWF9', 'Q99706')"
"('O75365', 'P49356')"
"('Q9Y383', 'Q9BTE0')"
"('Q13976', 'Q96BA8')"
"('Q9NZT1', 'Q13972')"
"('Q92574', 'P62258')"
"('Q15388', 'P27824')"
"('O43374', 'Q07890')"
"('P10144', 'O95155')"
"('Q96ST3', 'Q01201')"
"('Q12824', 'P62805')"
"('P04626', 'P12830')"
"('Q9HCE7', 'Q13950')"
"('9757', 'P55157')"
"('P17844', 'P49841')"
"('Q99878', 'P56524')"
"('Q9UPN9', 'Q9UIG0')"
"('Q9NRH3', 'A6NHL2')"
"('P41743', 'Q9NRA0')"
"('P17980', 'Q99459')"
"('P0CG48', 'P46934')"
"('P25440', 'Q9NV56')"
"('Q13045', 'Q96CM4')"
"('O60383', 'Q12906')"
"('P59046', 'Q9Y2Z0')"
"('Q9UPN9', 'Q13185')"
"('P98170', 'O43353')"
"('Q13145', 'P36896')"
"('P00533', 'Q9P212')"
"('P18827', 'P21741')"
"('P01106', 'P04844')"
"('P41231', 'O14745')"
"('P35637', 'Q08170')"
"('Q9UKE5', 'P43487')"
"('O95750', 'P22607')"
"('Q9Y264', 'Q02763')"
"('Q6P1J9', 'Q9P2I0')"
"('P62913', 'P62945')"
"('Q8WUH6', 'P01243')"
"('P01857', 'P05546')"
"('O95229', 'Q13257')"
"('Q9H4A3', 'Q9BZE0')"
"('O15197', 'P41182')"
"('P01375', 'Q9UL46')"
"('O43281', 'O75865')"
"('Q13573', 'Q15393')"
"('Q99684', 'Q04206')"
"('Q00403', 'P19438')"
"('Q9H095', 'P49841')"
"('Q9BRD0', 'Q9Y388')"
"('O00401', 'Q15811')"
"('P30153', 'Q00653')"
"('P28702', 'Q13547')"
"('Q15032', 'P54253')"
"('Q92543', 'Q16254')"
"('O00422', 'P61247')"
"('P40337', 'O60493')"
"('P17081', 'O96013')"
"('Q9C0E4', 'P62993')"
"('P49841', 'Q96ID5')"
"('P46782', 'Q99558')"
"('Q8WXK3', 'O95989')"
"('P16615', 'P20333')"
"('P83881', 'P26373')"
"('P17947', 'Q92793')"
"('Q6FHJ7', 'Q9NPG1')"
"('P62910', 'P83731')"
"('Q8NEB9', 'Q7Z3C6')"
"('Q9BVI4', 'A0JLT2')"
"('P01106', 'Q9BZL6')"
"('P60228', 'Q59EK9')"
"('Q9NYV6', 'P17480')"
"('Q00653', 'Q9UKG9')"
"('O43447', 'Q9UKE5')"
"('P18074', 'P04637')"
"('Q99459', 'Q01085')"
"('P31152', 'P01225')"
"('Q13424', 'P41595')"
"('P60520', 'Q86V97')"
"('P05015', 'P17181')"
"('P63211', 'Q00975')"
"('Q9GZN1', 'P39023')"
"('Q14393', 'P30530')"
"('O43809', 'Q92989')"
"('P04637', 'P26447')"
"('Q9Y4G6', 'Q13683')"
"('P51965', 'Q9UII4')"
"('Q15796', 'Q13485')"
"('P56282', 'Q9NR33')"
"('Q96T60', 'P49916')"
"('O96019', 'Q9H981')"
"('Q9NPF7', 'P42701')"
"('P56880', 'P56746')"
"('O95563', 'P05386')"
"('P83731', 'P46777')"
"('Q8IY92', 'Q9UL42')"
"('Q13554', 'Q8NER1')"
"('P62380', 'P52657')"
"('P04637', 'Q9NYZ3')"
"('P05556', 'Q9UBP9')"
"('Q13547', 'P08151')"
"('P45983', 'P61981')"
"('A0JLT2', 'O75586')"
"('P45983', 'Q8N726')"
"('O75197', 'P19022')"
"('Q13425', 'P46939')"
"('O95602', 'Q08945')"
"('P51124', 'Q12931')"
"('Q16836', 'Q6WCQ1')"
"('O14904', 'Q9H1J7')"
"('Q13464', 'Q96A32')"
"('P51948', 'P32780')"
"('P10276', 'P21741')"
"('Q99942', 'P51965')"
"('Q9Y385', 'P38398')"
"('P42575', 'Q7Z5J4')"
"('Q07955', 'O75937')"
"('Q68E01', 'Q13573')"
"('P46777', 'P42766')"
"('Q00005', 'P05412')"
"('O15498', 'Q96AJ9')"
"('P51970', 'P01106')"
"('Q9NYV9', 'A8MTJ3')"
"('P25398', 'P62854')"
"('Q9NY93', 'Q6P158')"
"('P49459', 'Q9GZS3')"
"('P08047', 'Q8IWA5')"
"('Q8N6C8', 'P12318')"
"('O15259', 'O75161')"
"('O43524', 'Q13485')"
"('P33765', 'P08754')"
"('P30480', 'Q9Y5B9')"
"('Q15717', 'Q96EB6')"
"('P63211', 'P04899')"
"('P18621', 'P62424')"
"('Q9HB90', 'Q8N122')"
"('P35658', 'Q8NFH5')"
"('P02749', 'O75569')"
"('Q96HP0', 'P15153')"
"('Q9NTJ5', 'P53621')"
"('Q13573', 'Q9UBS0')"
"('P04637', 'O94759')"
"('Q9NQG6', 'P43355')"
"('P61981', 'Q9UJ41')"
"('P53985', 'Q9Y4K3')"
"('O43586', 'Q9Y3U8')"
"('P46379', 'Q16891')"
"('P08621', 'Q96MT8')"
"('P55157', 'Q8NFP9')"
"('P27361', 'Q12913')"
"('Q14833', 'O60262')"
"('P13569', 'P40424')"
"('Q9UPX8', 'O14490')"
"('P37802', 'P11171')"
"('O00422', 'Q9UBB4')"
"('Q03113', 'Q92888')"
"('406883', 'Q2Q1W2')"
"('O00571', 'Q99459')"
"('P10147', 'P51681')"
"('P34969', 'Q9UBI6')"
"('P36873', 'Q10570')"
"('Q9Y5J5', 'P42704')"
"('Q9BSH4', 'Q9UET6')"
"('P08670', 'P23490')"
"('Q13547', 'Q16777')"
"('P55210', 'Q9UBF6')"
"('P51965', 'Q86Y01')"
"('O60825', 'P27348')"
"('O14641', 'Q15287')"
"('Q96ID5', 'P09466')"
"('O14933', 'Q96BH1')"
"('Q01201', 'P07814')"
"('Q9UHD2', 'Q13137')"
"('Q9UHA4', 'Q9H324')"
"('Q9UFF9', 'P52907')"
"('406996', 'P60484')"
"('Q9Y5K5', 'Q9H9F9')"
"('Q9P2G9', 'P84077')"
"('Q92731', 'P08047')"
"('Q14008', 'O14965')"
"('Q14683', 'Q08211')"
"('P29350', 'O15389')"
"('P05015', 'P42702')"
"('P61353', 'P46776')"
"('Q9Y285', 'Q9H1C4')"
"('Q14974', 'O75940')"
"('Q13569', 'Q09472')"
"('P22612', 'P49768')"
"('P13569', 'P48741')"
"('P10145', 'P49238')"
"('Q13322', 'O75420')"
"('P80192', 'O14733')"
"('Q9P107', 'Q9H4E5')"
"('Q15645', 'Q13228')"
"('P22307', 'P51636')"
"('Q13077', 'Q13158')"
"('P27348', 'Q9Y2J2')"
"('P62993', 'P19105')"
"('Q9HAU4', 'Q8IXM3')"
"('O00463', 'Q9NS68')"
"('P51124', 'P09874')"
"('P46531', 'P84022')"
"('Q7Z6G3', 'Q9BVI4')"
"('P35611', 'P62158')"
"('Q9BQE3', 'P17302')"
"('Q9H8T0', 'Q96A84')"
"('P51654', 'Q9H1J7')"
"('P35626', 'Q8NGI0')"
"('Q13571', 'Q92995')"
"('P47898', 'P50151')"
"('Q9UBN7', 'O60711')"
"('Q13501', 'P18074')"
"('Q14498', 'Q8TBK6')"
"('P35626', 'Q8NGX6')"
"('P29590', 'Q13569')"
"('Q04759', 'P62993')"
"('P09466', 'Q7L5N1')"
"('O14933', 'P35227')"
"('Q13112', 'Q99877')"
"('Q6WCQ1', 'P48643')"
"('P33778', 'Q96DB2')"
"('P43364', 'P20809')"
"('P02686', 'P01903')"
"('Q9H257', 'Q6ZU52')"
"('Q7L2E3', 'P28749')"
"('Q92878', 'Q10586')"
"('P51003', 'Q01130')"
"('Q9UL18', 'Q13601')"
"('Q06455', 'O43439')"
"('P11233', 'P45984')"
"('Q14738', 'Q06432')"
"('P46782', 'Q9UKV8')"
"('P01236', 'P15509')"
"('Q13404', 'Q99942')"
"('P40337', 'P35080')"
"('Q9GZM8', 'Q3V6T2')"
"('P55854', 'Q99700')"
"('Q9BRC7', 'Q9HCM9')"
"('O95257', 'Q5UIP0')"
"('P01106', 'Q13946')"
"('Q13315', 'Q92738')"
"('Q92997', 'Q04721')"
"('P17252', 'P16885')"
"('P00519', 'P24928')"
"('Q9UKV0', 'Q99878')"
"('P35544', 'P62244')"
"('P22612', 'P63096')"
"('P60709', 'P04278')"
"('P27348', 'Q96F86')"
"('P53779', 'P63104')"
"('Q9UQ35', 'Q13573')"
"('P12980', 'Q5QJU3')"
"('Q9H3S7', 'P62993')"
"('Q9GZT6', 'P30044')"
"('O00487', 'Q06323')"
"('P06400', 'P37231')"
"('P00519', 'Q9NZQ3')"
"('P61927', 'P63173')"
"('P53618', 'Q9Y678')"
"('P20809', 'P16471')"
"('P20671', 'Q86U86')"
"('O14497', 'Q86U86')"
"('Q96S59', 'P08581')"
"('Q96EB6', 'O14641')"
"('Q07890', 'O00329')"
"('P04198', 'Q13287')"
"('Q9Y6K9', 'P61247')"
"('P05386', 'P61077')"
"('P78556', 'P07339')"
"('Q16659', 'Q8IXK0')"
"('Q13315', 'Q02790')"
"('Q9Y258', 'P51677')"
"('Q13643', 'Q13485')"
"('Q8WVV5', 'Q9H7U1')"
"('P61586', 'Q12802')"
"('Q01538', 'P06493')"
"('P62837', 'Q14258')"
"('P10275', 'Q15637')"
"('P20333', 'Q14644')"
"('Q92597', 'P19438')"
"('P48426', 'P63000')"
"('P52735', 'P53680')"
"('P50213', 'P01106')"
"('Q15329', 'P28749')"
"('P07947', 'Q9HCN6')"
"('Q96G25', 'P62877')"
"('P62140', 'Q9P2I0')"
"('O95639', 'P33240')"
"('Q9Y6K9', 'P62913')"
"('Q9UIV1', 'P24941')"
"('Q16659', 'O76024')"
"('P19784', 'O14641')"
"('O43318', 'P62158')"
"('P54760', 'P00519')"
"('O15530', 'Q86WB0')"
"('P15924', 'Q9Y6E0')"
"('Q96B33', 'P56880')"
"('P04070', 'P35237')"
"('Q13751', 'P26006')"
"('P31749', 'P22736')"
"('Q09472', 'Q13416')"
"('P22392', 'P04844')"
"('O60504', 'P00519')"
"('P04156', 'Q9Y3Q8')"
"('P47871', 'P50148')"
"('Q9UJX4', 'Q12834')"
"('P11308', 'P15036')"
"('P27540', 'P35368')"
"('P05387', 'O15264')"
"('Q96MW5', 'Q96JB2')"
"('Q96RN5', 'Q9Y4A5')"
"('Q14653', 'P01574')"
"('Q16539', 'Q08117')"
"('P07384', 'Q15078')"
"('P10809', 'P42574')"
"('Q9Y4X0', 'O15169')"
"('P63162', 'O75716')"
"('A6NHT5', 'O75674')"
"('Q96PY6', 'Q9Y496')"
"('O43464', 'Q96P09')"
"('P20273', 'P15391')"
"('Q96NS5', 'P12931')"
"('O00141', 'O15067')"
"('O00459', 'Q8IWV1')"
"('P63104', 'Q9Y4G8')"
"('Q8N6L1', 'Q9BUV8')"
"('Q8IY92', 'Q96QD5')"
"('Q5JRA6', 'Q15436')"
"('P29466', 'P52565')"
"('P25789', 'P62987')"
"('P50750', 'Q13535')"
"('O15534', 'Q16665')"
"('P03886', 'P03905')"
"('P98177', 'Q92793')"
"('P36873', 'O14950')"
"('Q8TDN6', 'P62633')"
"('A8MT69', 'Q8NB91')"
"('P11021', 'P08107')"
"('P27361', 'P39877')"
"('Q99961', 'Q99962')"
"('O15031', 'Q04912')"
"('O15397', 'P46060')"
"('P62917', 'P62987')"
"('Q86U06', 'P21246')"
"('Q13546', 'Q86VP1')"
"('P08123', 'Q05397')"
"('P19793', 'P27986')"
"('Q9BUF5', 'P19838')"
"('Q15029', 'O75643')"
"('P01009', 'P08246')"
"('Q9Y2S7', 'Q13228')"
"('Q9Y6W5', 'O15144')"
"('Q5FBB7', 'P67775')"
"('O60684', 'P05386')"
"('Q9Y6J9', 'Q16594')"
"('Q9NW38', 'Q9NVI1')"
"('P30154', 'P17252')"
"('P20226', 'P52657')"
"('Q8N7H5', 'P19387')"
"('Q9HCK4', 'P22736')"
"('P16070', 'Q8WVJ9')"
"('Q8N201', 'Q99459')"
"('P22694', 'Q05397')"
"('Q03169', 'P19838')"
"('P62993', 'O60884')"
"('Q9UBD9', 'P40238')"
"('Q9H1C4', 'O15118')"
"('P11717', 'Q9UJY5')"
"('P52789', 'Q9NZN8')"
"('Q15648', 'P10071')"
"('Q14197', 'P05141')"
"('P09919', 'Q8IU57')"
"('P16871', 'Q9NY65')"
"('P25024', 'P08754')"
"('P49810', 'Q9UMX0')"
"('Q9NWQ8', 'P17844')"
"('P27348', 'O94921')"
"('Q8IWZ8', 'P22626')"
"('P46108', 'P00519')"
"('Q13233', 'Q12851')"
"('Q04695', 'Q07889')"
"('P05107', 'Q03405')"
"('Q16611', 'P10809')"
"('Q15843', 'Q9UET6')"
"('P04637', 'P38936')"
"('P29992', 'Q15147')"
"('P38398', 'Q13547')"
"('Q9UQC2', 'P27361')"
"('Q9UKR5', 'P28328')"
"('Q01196', 'P51532')"
"('O96019', 'O94805')"
"('Q10570', 'P06748')"
"('P16871', 'P62158')"
"('P49321', 'Q9UBN7')"
"('406987', 'P30305')"
"('P35221', 'P63104')"
"('P54619', 'P54646')"
"('Q01201', 'Q92499')"
"('Q9HCE7', 'O60508')"
"('Q96S55', 'P0CG48')"
"('O43660', 'O75934')"
"('O75533', 'O75940')"
"('P51812', 'Q99613')"
"('Q9C000', 'Q9HC29')"
"('Q15572', 'Q9NYV6')"
"('Q969N2', 'Q9H1J1')"
"('O15533', 'O75626')"
"('Q08495', 'Q86YD1')"
"('P52756', 'Q15287')"
"('P01583', 'Q99584')"
"('P60880', 'Q12846')"
"('P17081', 'Q9NQU5')"
"('Q9ULW2', 'O14640')"
"('Q13535', 'P08238')"
"('Q99259', 'P06241')"
"('P10415', 'O15151')"
"('P30559', 'Q8IZS8')"
"('Q13114', 'P43489')"
"('Q13464', 'O60331')"
"('P35240', 'Q8IX03')"
"('P01241', 'Q9HBE5')"
"('Q07820', 'P38646')"
"('P49642', 'Q9Y265')"
"('P26599', 'P35637')"
"('P13500', 'P32248')"
"('Q9P035', 'Q13530')"
"('Q16512', 'Q16539')"
"('Q15459', 'P40337')"
"('P60953', 'O60880')"
"('P27986', 'Q15036')"
"('Q9BUB7', 'Q8IXK0')"
"('Q9H857', 'Q9H0E2')"
"('O00329', 'P63000')"
"('P68104', 'O14713')"
"('P23508', 'Q9Y295')"
"('Q93009', 'Q76N89')"
"('P46108', 'P51816')"
"('Q9HD15', 'Q92769')"
"('P62081', 'P35544')"
"('Q6P1J9', 'Q6PD62')"
"('O75044', 'Q9HBH0')"
"('Q00005', 'Q13936')"
"('Q13237', 'P18848')"
"('Q9Y4L1', 'P01891')"
"('Q96JB8', 'P48023')"
"('P10145', 'Q9Y618')"
"('O00141', 'Q16658')"
"('Q9UKG1', 'P20339')"
"('Q9H160', 'Q9HAU4')"
"('O95760', 'P55210')"
"('P63104', 'Q9NZM1')"
"('P38936', 'Q05516')"
"('Q8NCM8', 'Q13748')"
"('P51610', 'Q8N257')"
"('P27348', 'P55196')"
"('Q5T3J3', 'Q15714')"
"('Q9H2X0', 'Q7Z4P5')"
"('P43403', 'P19174')"
"('Q96EB6', 'O43524')"
"('O15264', 'Q9Y243')"
"('Q9Y6J8', 'P20929')"
"('P0CG48', 'P06239')"
"('P01236', 'P32927')"
"('P01106', 'P49961')"
"('Q96L91', 'Q9Y265')"
"('Q13191', 'Q8IU57')"
"('P78386', 'Q9NX58')"
"('P51991', 'O94817')"
"('P62330', 'P08195')"
"('Q9HCE6', 'Q99250')"
"('Q9NPD8', 'Q00597')"
"('P84996', 'O43306')"
"('P51654', 'P56703')"
"('Q8N2W9', 'Q14974')"
"('Q9Y258', 'P32248')"
"('Q13454', 'P46977')"
"('Q9H4B7', 'P51149')"
"('Q96G25', 'P32121')"
"('J3KNP4', 'O43157')"
"('P61586', 'Q13153')"
"('Q96F07', 'Q8IZP0')"
"('Q9H5J8', 'Q8IXL6')"
"('O15131', 'P22392')"
"('Q15788', 'P51398')"
"('P35626', 'Q8NGS0')"
"('P01308', 'O00459')"
"('P01570', 'P19235')"
"('Q96HF1', 'Q9Y6F9')"
"('Q9NR55', 'P17676')"
"('O43318', 'Q9UL54')"
"('O00232', 'Q16401')"
"('P40121', 'Q99459')"
"('Q8WXH5', 'P14784')"
"('Q9H9B4', 'Q9Y6K9')"
"('P61978', 'Q08170')"
"('P62995', 'O75494')"
"('P61927', 'P62829')"
"('Q9P2H0', 'Q13332')"
"('P53355', 'Q96RR4')"
"('P35637', 'O75554')"
"('Q9Y258', 'P25024')"
"('Q9UET6', 'P26368')"
"('Q969T4', 'Q6ZNA4')"
"('O60721', 'Q9H2G2')"
"('O15455', 'Q9H0E2')"
"('P46020', 'P62158')"
"('Q13535', 'Q6P9F5')"
"('Q9NRI5', 'P60709')"
"('P55268', 'Q13683')"
"('Q14164', 'Q9UM73')"
"('P63208', 'Q9H4M3')"
"('P22694', 'Q16720')"
"('Q04323', 'Q04771')"
"('P62910', 'P62987')"
"('P35626', 'Q8WZ94')"
"('Q04771', 'Q02790')"
"('P20333', 'P25705')"
"('P54646', 'P13569')"
"('Q02447', 'Q9HBE5')"
"('Q99567', 'P12270')"
"('O75175', 'Q9UFF9')"
"('Q9P2H0', 'P17028')"
"('P62330', 'P46940')"
"('P0CAP1', 'Q9P298')"
"('P19474', 'Q13616')"
"('P11142', 'P12956')"
"('Q16787', 'Q7L0J3')"
"('Q9UNH7', 'O60749')"
"('P03372', 'P56705')"
"('Q13797', 'O43707')"
"('P10828', 'A5YKK6')"
"('P01106', 'Q02156')"
"('P45983', 'P17275')"
"('Q99759', 'P27708')"
"('Q13424', 'Q9Y2T3')"
"('Q16610', 'P54259')"
"('P06241', 'O60716')"
"('P09471', 'Q13936')"
"('Q7L576', 'P55160')"
"('Q13253', 'Q7Z4P5')"
"('Q8IY92', 'P01876')"
"('P35269', 'P10275')"
"('P21580', 'Q15628')"
"('P63244', 'Q8WWY3')"
"('Q9UKV3', 'P78362')"
"('Q9GZQ8', 'Q05513')"
"('Q7Z6B7', 'P84095')"
"('P35637', 'P10415')"
"('Q9UGJ0', 'P35575')"
"('Q00987', 'Q8N9B5')"
"('Q9UBN6', 'P52272')"
"('P27037', 'P37023')"
"('Q99729', 'Q13573')"
"('Q7Z434', 'Q13114')"
"('Q15796', 'Q8TAD8')"
"('Q16629', 'Q12986')"
"('Q16539', 'Q5JSJ4')"
"('Q92759', 'P51946')"
"('P20701', 'Q05397')"
"('P17252', 'Q14957')"
"('P49841', 'Q9Y6I7')"
"('P08195', 'P05362')"
"('Q8NH83', 'P38405')"
"('P17987', 'Q13233')"
"('P18848', 'Q15744')"
"('P49768', 'P62491')"
"('P14416', 'P59768')"
"('O00194', 'Q03135')"
"('Q9Y6M9', 'O43677')"
"('Q96AD5', 'Q92561')"
"('Q13503', 'Q9NX70')"
"('Q13387', 'Q8TAM1')"
"('P01889', 'O60232')"
"('Q9HBI0', 'P13612')"
"('P11912', 'P29353')"
"('Q9H9D4', 'Q92997')"
"('P16402', 'Q86U86')"
"('Q12873', 'Q9NX55')"
"('Q99616', 'P32302')"
"('Q5T9A4', 'Q9UL18')"
"('Q96DB2', 'P0C5Z0')"
"('Q9Y5J5', 'P06753')"
"('P16885', 'P14373')"
"('Q96DB2', 'P33778')"
"('Q96A08', 'Q9Y5B9')"
"('P07437', 'O43318')"
"('Q9UKV8', 'Q9UHI6')"
"('P51817', 'P32418')"
"('P31152', 'Q9UQC2')"
"('Q9HD67', 'P18084')"
"('P01241', 'P47756')"
"('P78345', 'P16333')"
"('P62805', 'P49321')"
"('P46108', 'Q9Y5H6')"
"('P37173', 'Q9HAU4')"
"('P05129', 'O14939')"
"('P08648', 'P12931')"
"('Q12906', 'O15541')"
"('A5PLN9', 'O43617')"
"('P32121', 'Q8NG99')"
"('Q99459', 'Q86WB0')"
"('Q14164', 'P15121')"
"('Q13547', 'Q9UBG7')"
"('Q99459', 'P11021')"
"('P08047', 'P13501')"
"('Q13151', 'P48039')"
"('Q9P2H0', 'Q9H8T0')"
"('Q6PD74', 'Q99613')"
"('Q9Y6K9', 'Q08378')"
"('P28300', 'P05121')"
"('P30153', 'O95376')"
"('P20827', 'P22455')"
"('P30153', 'Q99623')"
"('P08123', 'P06756')"
"('Q9UHD2', 'P31749')"
"('Q9BVA1', 'P41220')"
"('P35658', 'O75694')"
"('Q08334', 'P23458')"
"('Q71DI3', 'Q9HC52')"
"('P01375', 'O43318')"
"('P13686', 'P15927')"
"('Q8IX12', 'P51991')"
